Trdmnt,YYYYMM,Year,Month,MKT,SMB,VMG,SV,SM,SG,BV,BM,BG,MarketReturn,NumStocks
2010-10-01,201010,2010,10,0.13489522950792793,-0.04342367324303058,-0.005942441399554174,0.08007709797762225,0.10119967386200036,0.10544800348743262,0.16266906704576137,0.1051436836753262,0.14918304433505936,0.1365618961745946,1173
2010-11-01,201011,2010,11,-0.012365998701224458,0.032466660837886754,-0.03447187254840274,0.007538978404070832,0.05548502839965501,0.01690310075115766,-0.06787429088998083,0.05869608407146625,-0.008294668140262175,-0.010699332034557791,1195
2010-12-01,201012,2010,12,0.0010224079197881204,-0.0246508815415353,0.022172847863079444,-0.01512061251645724,-0.011052844815274233,-0.03806643498923892,0.014284802597735938,0.0025430203615408225,-0.007115070655641268,0.002689074586454787,1209
2011-01-01,201101,2011,1,-0.020674742984714698,-0.02711411000258858,0.01933361280695961,-0.04407717007675535,-0.06325872634110782,-0.04271060031416257,0.010422087128353104,-0.04951454560445422,-0.02961170824815889,-0.01900807631804803,1222
2011-02-01,201102,2011,2,0.0653122012127484,0.03965404896530206,-0.04736644836408388,0.09465787881724397,0.10016536097890077,0.13076958653234702,0.040658573598464795,0.06669234322259125,0.09927976261152953,0.06697886787941507,1245
2011-03-01,201103,2011,3,-0.008258706596241231,0.006847013357846791,-7.754108500505116e-05,-0.010204822094859647,-0.023352062205805137,0.012782522101142208,0.015384957127908367,-0.04925305450288792,-0.0074473048980833855,-0.006592039929574564,1262
2011-04-01,201104,2011,4,-0.02030558648479668,-0.011643344924687386,0.007127115308580751,-0.032390969320652344,-0.042586876878736454,-0.02145361393979838,-0.007890418036469112,-0.020529003294171344,-0.03308200403448458,-0.018638919818130012,1280
2011-05-01,201105,2011,5,-0.0683361116498134,-0.0037735656919690164,-0.003144886424889262,-0.07712924986065099,-0.06708335989415334,-0.06584790452319689,-0.068696296093196,-0.05635565252802657,-0.07368786858087159,-0.06666944498314674,1299
2011-06-01,201106,2011,6,0.03868599593445855,0.0009393141312407927,-0.0023960657522153553,0.04057524622865595,0.03696000418560432,0.04614588723751559,0.039459645131112234,0.04272241450025793,0.03868113562668331,0.040352662601125217,1312
2011-07-01,201107,2011,7,0.0032952918987160205,0.025252247517643787,-0.030583091787376913,0.016287140034972714,0.04886626189860088,0.03384947660123831,-0.028716356685808943,0.03707500234501021,0.01488749032267928,0.0049619585653826875,1332
